step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
590,7383.201171875,0.0,-11290.919921875,-11290.919921875,11290.912109375,11363.716796875,11382.6796875,11458.0,11458.0,58.90791320800781,0.0,0.9716460704803467,0.009121136739850044,0.9950972199440002,-0.00038976463838480413,0.004145211074501276,-3.748992457985878e-05,0.9695388078689575,0.3128422498703003,0.08871588855981827
591,7395.7119140625,0.0,-11291.3388671875,-11291.3388671875,11291.3310546875,11364.310546875,11382.7578125,11460.0,11460.0,58.72944641113281,0.0,0.9717516899108887,0.009112930856645107,0.9951234459877014,-0.00039326620753854513,0.004138544201850891,-5.4511314374394715e-05,0.9696488976478577,0.3117383122444153,0.08873222768306732
592,7408.22216796875,0.0,-11291.75390625,-11291.75390625,11291.74609375,11364.9013671875,11382.8359375,11460.0,11460.0,58.55194854736328,0.0,0.9718566536903381,0.009104731492698193,0.995149552822113,-0.00039158781873993576,0.004132505506277084,-7.187269511632621e-05,0.9697568416595459,0.3106408417224884,0.08874842524528503
593,7420.73291015625,0.0,-11292.16796875,-11292.16796875,11292.16015625,11365.4892578125,11382.9296875,11460.0,11460.0,58.37540817260742,0.0,0.9719610214233398,0.00909654051065445,0.9951752424240112,-0.00039590883534401655,0.004125142470002174,-8.954798249760643e-05,0.9698655605316162,0.3095497786998749,0.08877082914113998
594,7433.2431640625,0.0,-11292.580078125,-11292.580078125,11292.572265625,11366.07421875,11383.0390625,11460.0,11460.0,58.19982147216797,0.0,0.9720646739006042,0.009088356047868729,0.9952007532119751,-0.0003972873091697693,0.004116800148040056,-0.00010751644003903493,0.9699740409851074,0.30846506357192993,0.0887998566031456
595,7445.75390625,0.0,-11292.990234375,-11292.990234375,11292.982421875,11366.654296875,11383.109375,11462.0,11462.0,58.02516555786133,0.0,0.9721677303314209,0.009051277302205563,0.9952260255813599,-0.0003960592148359865,0.004106799140572548,-0.0001257613330380991,0.9700828194618225,0.3073866665363312,0.08883830904960632
596,7458.26416015625,0.0,-11293.3974609375,-11293.3974609375,11293.3896484375,11367.23046875,11383.140625,11462.0,11462.0,57.85144805908203,0.0,0.9722700119018555,0.008999493904411793,0.9952510595321655,-0.00039813879993744195,0.004095164593309164,-0.00014425409608520567,0.9701870679855347,0.30631452798843384,0.08888939023017883
597,7470.77490234375,0.0,-11293.8037109375,-11293.8037109375,11293.7958984375,11367.8017578125,11383.2109375,11462.0,11462.0,57.67864990234375,0.0,0.9723718166351318,0.008948765695095062,0.9952758550643921,-0.00039853385533206165,0.004085863940417767,-0.00016296232934109867,0.9702887535095215,0.30524858832359314,0.08895288407802582
598,7483.28515625,0.0,-11294.20703125,-11294.20703125,11294.19921875,11368.3681640625,11383.2890625,11462.0,11462.0,57.50676727294922,0.0,0.9724729061126709,0.008899061009287834,0.99530029296875,-0.0003978594031650573,0.004073776304721832,-0.00018184600048698485,0.9703890681266785,0.3041887879371643,0.08903014659881592
599,7495.7958984375,0.0,-11294.6083984375,-11294.6083984375,11294.6005859375,11368.9287109375,11383.3671875,11462.0,11462.0,57.335784912109375,0.0,0.9725733995437622,0.008850345388054848,0.9953246116638184,-0.00039765078690834343,0.00406294222921133,-0.0002009038144024089,0.9704902172088623,0.30313506722450256,0.08911734074354172
600,7508.30615234375,0.0,-11295.0087890625,-11295.0087890625,11295.0009765625,11369.484375,11383.4609375,11462.0,11462.0,57.16571044921875,0.0,0.972673237323761,0.008802584372460842,0.9953487515449524,-0.000397058785893023,0.00405176030471921,-0.00022013019770383835,0.9705942869186401,0.3020874261856079,0.0892159640789032
601,7520.81689453125,0.0,-11295.40625,-11295.40625,11295.3984375,11370.03515625,11383.546875,11462.0,11462.0,56.99652862548828,0.0,0.972772479057312,0.008755752816796303,0.9953725934028625,-0.0003961543261539191,0.004039060790091753,-0.00023951531329657882,0.970700740814209,0.3010457754135132,0.0893237367272377
602,7533.3271484375,0.0,-11295.8017578125,-11295.8017578125,11295.7939453125,11370.5791015625,11383.671875,11462.0,11462.0,56.828224182128906,0.0,0.9728712439537048,0.008709819987416267,0.9953961968421936,-0.0003949590609408915,0.00402576569467783,-0.0002590172225609422,0.9708088636398315,0.300010085105896,0.08943422138690948
603,7545.837890625,0.0,-11296.1953125,-11296.1953125,11296.1875,11371.1181640625,11383.7265625,11462.0,11462.0,56.66080856323242,0.0,0.9729691743850708,0.008664759807288647,0.9954196214675903,-0.00039394214400090277,0.004011788405478001,-0.00027858244720846415,0.9709157943725586,0.2989802956581116,0.08954241126775742
604,7558.34814453125,0.0,-11296.587890625,-11296.587890625,11296.580078125,11371.650390625,11383.7890625,11462.0,11462.0,56.4942626953125,0.0,0.9730666875839233,0.008620542474091053,0.9954427480697632,-0.0003928352380171418,0.003994355443865061,-0.00029813640867359936,0.9710217714309692,0.29795634746551514,0.08964533358812332
605,7570.85888671875,0.0,-11296.978515625,-11296.978515625,11296.970703125,11372.177734375,11383.890625,11462.0,11462.0,56.328582763671875,0.0,0.9731636047363281,0.008577144704759121,0.9954656958580017,-0.000394256814615801,0.003979973495006561,-0.00031761059653945267,0.9711276292800903,0.2969382405281067,0.08973719924688339
606,7583.369140625,0.0,-11297.365234375,-11297.365234375,11297.357421875,11372.6982421875,11383.953125,11462.0,11462.0,56.16376495361328,0.0,0.9732598066329956,0.00853454414755106,0.9954884648323059,-0.00039231317350640893,0.003963257186114788,-0.00033693178556859493,0.9712344408035278,0.29592588543891907,0.08981706202030182
607,7595.8798828125,0.0,-11297.751953125,-11297.751953125,11297.744140625,11373.2138671875,11384.0625,11462.0,11462.0,55.999794006347656,0.0,0.9733554720878601,0.008492715656757355,0.9955110549926758,-0.0003916699206456542,0.003947182092815638,-0.0003560041659511626,0.9713430404663086,0.2949192225933075,0.08987642824649811
608,7608.39013671875,0.0,-11298.1357421875,-11298.1357421875,11298.1279296875,11373.72265625,11384.1796875,11462.0,11462.0,55.8366813659668,0.0,0.9734506011009216,0.008451638743281364,0.9955333471298218,-0.0003908242506440729,0.003930717706680298,-0.0003747612936422229,0.9714527726173401,0.2939182221889496,0.08991874754428864
609,7620.90087890625,0.0,-11298.517578125,-11298.517578125,11298.509765625,11374.2255859375,11384.234375,11462.0,11462.0,55.674407958984375,0.0,0.9735451936721802,0.008411291055381298,0.9955554604530334,-0.00039029319304972887,0.003911591600626707,-0.0003931653336621821,0.9715612530708313,0.29292282462120056,0.0899413675069809
610,7633.4111328125,0.0,-11298.8974609375,-11298.8974609375,11298.890625,11374.72265625,11384.3203125,11462.0,11462.0,55.51297378540039,0.0,0.9736391305923462,0.008371656760573387,0.9955774545669556,-0.0003870334767270833,0.0038923758547753096,-0.0004111869493499398,0.9716689586639404,0.29193300008773804,0.08993616700172424
611,7645.921875,0.0,-11299.275390625,-11299.275390625,11299.2685546875,11375.2138671875,11384.4296875,11463.0,11463.0,55.35237121582031,0.0,0.9737325310707092,0.008332720026373863,0.9955991506576538,-0.0003862787561956793,0.003872184781357646,-0.00042879581451416016,0.9717800617218018,0.29094868898391724,0.08990294486284256
612,7658.4326171875,0.0,-11299.6513671875,-11299.6513671875,11299.64453125,11375.69921875,11384.4296875,11463.0,11463.0,55.192588806152344,0.0,0.9738254547119141,0.00829446129500866,0.9956206679344177,-0.00038194810622371733,0.003852516645565629,-0.00044595502549782395,0.9718902111053467,0.28996986150741577,0.0898422971367836
613,7670.94287109375,0.0,-11300.025390625,-11300.025390625,11300.0185546875,11376.1787109375,11384.515625,11466.0,11466.0,55.033634185791016,0.0,0.9739176630973816,0.008256868459284306,0.9956420660018921,-0.00037828911445103586,0.0038331320974975824,-0.00046261525130830705,0.9719972014427185,0.2889964282512665,0.08975473046302795
614,7683.45361328125,0.0,-11300.3984375,-11300.3984375,11300.390625,11376.6513671875,11384.59375,11468.0,11468.0,54.875492095947266,0.0,0.9740092754364014,0.00821992289274931,0.9956632256507874,-0.0003755714278668165,0.0038135701324790716,-0.00047873627045191824,0.9721032381057739,0.288028359413147,0.08963951468467712
615,7695.9638671875,0.0,-11300.7666015625,-11300.7666015625,11300.759765625,11377.1171875,11384.671875,11468.0,11468.0,54.718162536621094,0.0,0.9741005301475525,0.008183612488210201,0.9956841468811035,-0.00037027322105132043,0.0037947504315525293,-0.0004942790255881846,0.9722083806991577,0.2870655953884125,0.08949615061283112
616,7708.474609375,0.0,-11301.134765625,-11301.134765625,11301.1279296875,11377.5771484375,11384.734375,11468.0,11468.0,54.5616340637207,0.0,0.9741911888122559,0.008147927932441235,0.9957049489021301,-0.0003657112247310579,0.003775628749281168,-0.0005092012579552829,0.9723121523857117,0.2861081063747406,0.08932584524154663
617,7720.98486328125,0.0,-11301.5,-11301.5,11301.494140625,11378.0302734375,11384.78125,11468.0,11468.0,54.405906677246094,0.0,0.9742813110351562,0.008112858980894089,0.9957255125045776,-0.0003584620135370642,0.0037584800738841295,-0.000523467140737921,0.9724127054214478,0.2851558327674866,0.08913043886423111
618,7733.49560546875,0.0,-11301.8642578125,-11301.8642578125,11301.857421875,11378.4765625,11384.8671875,11468.0,11468.0,54.25096893310547,0.0,0.9743707776069641,0.008078389801084995,0.9957459568977356,-0.0003552929265424609,0.0037404941394925117,-0.0005370336002670228,0.9725127816200256,0.2842087149620056,0.0889170691370964
619,7746.005859375,0.0,-11302.2255859375,-11302.2255859375,11302.21875,11378.9150390625,11384.9765625,11468.0,11468.0,54.096824645996094,0.0,0.9744598269462585,0.008044514805078506,0.9957661628723145,-0.0003507124783936888,0.003723515896126628,-0.000549903663340956,0.9726129174232483,0.28326672315597534,0.08868485689163208
620,7758.5166015625,0.0,-11302.5859375,-11302.5859375,11302.578125,11379.34765625,11385.0546875,11468.0,11468.0,53.943458557128906,0.0,0.97454833984375,0.008011228404939175,0.9957862496376038,-0.00034460690221749246,0.0037077590823173523,-0.0005620753508992493,0.9727116823196411,0.282329797744751,0.08843871206045151
621,7771.02685546875,0.0,-11302.9423828125,-11302.9423828125,11302.935546875,11379.7734375,11385.171875,11468.0,11468.0,53.79087448120117,0.0,0.9746362566947937,0.007978515699505806,0.995806097984314,-0.0003444897010922432,0.0036922567524015903,-0.0005735449376516044,0.9728107452392578,0.28139787912368774,0.08818128705024719
622,7783.53759765625,0.0,-11303.2978515625,-11303.2978515625,11303.291015625,11380.19140625,11385.265625,11468.0,11468.0,53.639060974121094,0.0,0.9747236967086792,0.007946372032165527,0.9958258867263794,-0.00034007770591415465,0.0036788510624319315,-0.0005842963000759482,0.9729116559028625,0.28047093749046326,0.08791470527648926
623,7796.0478515625,0.0,-11303.650390625,-11303.650390625,11303.6435546875,11380.603515625,11385.328125,11468.0,11468.0,53.488014221191406,0.0,0.9748106002807617,0.007914791814982891,0.9958454966545105,-0.00033745370456017554,0.003666410455480218,-0.0005943081923760474,0.9730121493339539,0.27954891324043274,0.08764760941267014
624,7808.55859375,0.0,-11304.001953125,-11304.001953125,11303.99609375,11381.0087890625,11385.4296875,11468.0,11468.0,53.33773422241211,0.0,0.9748971462249756,0.0078837675973773,0.9958648681640625,-0.00033946550684049726,0.00365486741065979,-0.0006035721744410694,0.973114013671875,0.2786317467689514,0.08738142251968384
625,7821.06884765625,0.0,-11304.3515625,-11304.3515625,11304.34375,11381.4072265625,11385.5,11468.0,11468.0,53.188209533691406,0.0,0.9749830365180969,0.007853295654058456,0.9958840012550354,-0.0003397903637960553,0.003643029136583209,-0.0006120583857409656,0.9732155203819275,0.2777194380760193,0.08711712807416916
626,7833.57958984375,0.0,-11304.69921875,-11304.69921875,11304.69140625,11381.7998046875,11385.6015625,11468.0,11468.0,53.03943634033203,0.0,0.9750683903694153,0.007823369465768337,0.9959030747413635,-0.0003396665269974619,0.00363289681263268,-0.0006197423790581524,0.9733161926269531,0.2768118977546692,0.08685722202062607
627,7846.08984375,0.0,-11305.044921875,-11305.044921875,11305.0380859375,11382.1865234375,11385.671875,11468.0,11468.0,52.89141082763672,0.0,0.9751533269882202,0.00779398437589407,0.9959219694137573,-0.00034217876964248717,0.00362440780736506,-0.0006265941192395985,0.973416268825531,0.2759091258049011,0.08660639822483063
628,7858.6005859375,0.0,-11305.3876953125,-11305.3876953125,11305.380859375,11382.56640625,11385.7109375,11468.0,11468.0,52.74413299560547,0.0,0.9752377271652222,0.007765134796500206,0.9959408044815063,-0.00034306684392504394,0.003615274094045162,-0.0006326070288196206,0.9735139012336731,0.2750110626220703,0.08636727929115295
629,7871.11083984375,0.0,-11305.7294921875,-11305.7294921875,11305.72265625,11382.94140625,11385.7421875,11468.0,11468.0,52.59758758544922,0.0,0.9753216505050659,0.007736818864941597,0.9959593415260315,-0.0003477745922282338,0.0036053936928510666,-0.0006377771496772766,0.9736088514328003,0.27411767840385437,0.08614074438810349
630,7883.62158203125,0.0,-11306.0703125,-11306.0703125,11306.0634765625,11383.3095703125,11385.796875,11468.0,11468.0,52.451778411865234,0.0,0.9754050970077515,0.007709032855927944,0.9959778189659119,-0.0003494555130600929,0.0035953521728515625,-0.0006420950521714985,0.973701000213623,0.2732289731502533,0.08592814207077026
631,7896.13232421875,0.0,-11306.408203125,-11306.408203125,11306.400390625,11383.671875,11385.875,11468.0,11468.0,52.30669403076172,0.0,0.9754881262779236,0.0076817711815238,0.9959959983825684,-0.00035080910311080515,0.003584047546610236,-0.0006455481052398682,0.9737889170646667,0.2723448872566223,0.08572805672883987
632,7908.642578125,0.0,-11306.744140625,-11306.744140625,11306.73828125,11384.029296875,11385.921875,11468.0,11468.0,52.162330627441406,0.0,0.9755704998970032,0.007655028253793716,0.9960142374038696,-0.00035404576919972897,0.0035743089392781258,-0.0006481222808361053,0.9738745093345642,0.2714654207229614,0.08553862571716309
633,7921.1533203125,0.0,-11307.080078125,-11307.080078125,11307.072265625,11384.3818359375,11385.9609375,11468.0,11468.0,52.01869201660156,0.0,0.9756524562835693,0.007628808729350567,0.996032178401947,-0.0003522099577821791,0.0035652117803692818,-0.0006497997092083097,0.9739581346511841,0.27059054374694824,0.08536364138126373
634,7933.66357421875,0.0,-11307.412109375,-11307.412109375,11307.404296875,11384.728515625,11386.0625,11468.0,11468.0,51.87575912475586,0.0,0.9757339358329773,0.007603101897984743,0.9960500597953796,-0.0003565873485058546,0.0035546203143894672,-0.0006505515775643289,0.9740408658981323,0.269720196723938,0.0851995125412941
635,7946.17431640625,0.0,-11307.7431640625,-11307.7431640625,11307.736328125,11385.0703125,11386.109375,11468.0,11468.0,51.7335319519043,0.0,0.9758149981498718,0.0075779082253575325,0.9960676431655884,-0.00035514499177224934,0.0035430677235126495,-0.0006503656622953713,0.9741238355636597,0.2688544690608978,0.08504432439804077
636,7958.6845703125,0.0,-11308.072265625,-11308.072265625,11308.06640625,11385.408203125,11386.1796875,11468.0,11468.0,51.592010498046875,0.0,0.9758955240249634,0.0075532253831624985,0.9960852861404419,-0.00035542104160413146,0.0035313584376126528,-0.0006492643151432276,0.974205732345581,0.2679932713508606,0.08489489555358887
637,7971.1953125,0.0,-11308.400390625,-11308.400390625,11308.39453125,11385.740234375,11386.2109375,11468.0,11468.0,51.45118713378906,0.0,0.9759756922721863,0.007529054302722216,0.9961026906967163,-0.00035817245952785015,0.003518975805491209,-0.0006473183748312294,0.9742860198020935,0.2671366333961487,0.08474932610988617
638,7983.70556640625,0.0,-11308.7265625,-11308.7265625,11308.720703125,11386.068359375,11386.2734375,11468.0,11468.0,51.31105041503906,0.0,0.9760552644729614,0.007505389396101236,0.9961199760437012,-0.0003584168152883649,0.003505995264276862,-0.0006445945473387837,0.974364697933197,0.2662845253944397,0.08460675925016403
639,7996.21630859375,0.0,-11309.05078125,-11309.05078125,11309.044921875,11386.3916015625,11386.34375,11468.0,11468.0,51.171607971191406,0.0,0.9761344790458679,0.007482227403670549,0.9961370825767517,-0.0003594773297663778,0.0034934943541884422,-0.0006411754875443876,0.9744450449943542,0.26543688774108887,0.08446274697780609
640,8008.7265625,0.0,-11309.3740234375,-11309.3740234375,11309.3671875,11386.7109375,11386.40625,11468.0,11468.0,51.0328369140625,0.0,0.9762132167816162,0.007459570188075304,0.9961540102958679,-0.0003619227500166744,0.0034788839984685183,-0.0006371375638991594,0.9745241403579712,0.2645937502384186,0.08431261032819748
641,8021.2373046875,0.0,-11309.6953125,-11309.6953125,11309.6884765625,11387.0263671875,11386.5234375,11468.0,11468.0,50.894744873046875,0.0,0.9762915372848511,0.007437413092702627,0.9961709380149841,-0.0003633960150182247,0.003464594716206193,-0.0006325417780317366,0.9746042490005493,0.26375508308410645,0.08415227383375168
